lead_id,place_name,website_url,source_query,sendable,need,demo URL,sent_at,channel,template_version,status,reply_at,replied,converted,revenue,notes,name,place_url,raw_place_url,place_search_url,source,excluded_reason,collected_at,need_reason,auto_flag,place_name_clean,name_source,name_confidence,home_url,js_required,name_score,name_fallback_reason,name_clean,name_clean_source,name_clean_confidence
0058,Arcoiris Feliz,https://www.arcoirisfeliz.com/free-for-you/,北九州市 小倉南区 エネルギーワーク 隠れ家 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,無料で受け取れる、ヒーリングとエネルギーワークのセレクション,https://www.google.com/maps/search/?api=1&query=%E7%84%A1%E6%96%99%E3%81%A7%E5%8F%97%E3%81%91%E5%8F%96%E3%82%8C%E3%82%8B%E3%80%81%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%81%A8%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%E3%81%AE%E3%82%BB%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E7%84%A1%E6%96%99%E3%81%A7%E5%8F%97%E3%81%91%E5%8F%96%E3%82%8C%E3%82%8B%E3%80%81%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%81%A8%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%E3%81%AE%E3%82%BB%E3%83%AC%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:18,,ok_candidate,無料で受け取れる、ヒーリングとエネルギーワークのセレクション,fallback_original_blocked,0.2,https://www.arcoirisfeliz.com/,0,0,http_403_or_429,無料で受け取れる,normalized_from_split,0.9
0059,Lon Magic,https://www.lonmagic.biz/p/00005,北九州市 小倉北区 チャネリング 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,チャネリングセッション,https://www.google.com/maps/search/?api=1&query=%E3%83%81%E3%83%A3%E3%83%8D%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%81%E3%83%A3%E3%83%8D%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:02:14,,ok_candidate,チャネリングセッション,fallback_original_no_candidate,0.2,https://www.lonmagic.biz/,0,0,thin_or_error_html,チャネリングセッション,normalized_from_raw,0.9
0060,Energy Body Treatment,https://www.heal-ebody.com/ebt-personal/,博多区 エネルギーワーク 個人 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,遠隔エネルギーワーク,fallback_original_blocked,0.2,https://www.heal-ebody.com/,0,0,http_403_or_429,遠隔エネルギーワーク,fallback_place_name_clean,0.6
0061,よし庵 スピリチュアルカウンセリング,https://spiritualyoshian.com/free/time,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,よし庵 スピリチュアルカウンセリング,website_home_og_site_name,0.99,https://spiritualyoshian.com/,0,8,,よし庵 スピリチュアルカウンセリング,fallback_place_name_clean,0.6
0062,ドルフィン・ヒーリング・タイム,https://dolphin-healing-time.jimdofree.com/,北九州市 小倉南区 エネルギーワーク 隠れ家 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,エネルギーワークレッスン,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%E3%83%AC%E3%83%83%E3%82%B9%E3%83%B3+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%E3%83%AC%E3%83%83%E3%82%B9%E3%83%B3+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:18,,ok_candidate,エネルギーワークレッスン,fallback_original_blocked,0.2,https://dolphin-healing-time.jimdofree.com/,0,0,http_403_or_429,エネルギーワークレッスン,normalized_from_raw,0.9
0063,A-code,https://angelnumber.info/444/,高宮 エネルギーワーク -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,A-code,fallback_original_no_candidate,0.2,https://angelnumber.info/,0,0,thin_or_error_html,A-code,fallback_place_name_clean,0.6
0064,自宅がパワースポットになる土地の浄化　サーニアンコズミックエナジーフロー,https://refugium8388.com/body/,北九州市 戸畑区 エネルギーワーク マンション 個人 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,体へのエネルギーワーク（太陽意識エネルギｰワーク）,https://www.google.com/maps/search/?api=1&query=%E4%BD%93%E3%81%B8%E3%81%AE%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%EF%BC%88%E5%A4%AA%E9%99%BD%E6%84%8F%E8%AD%98%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%EF%BD%B0%E3%83%AF%E3%83%BC%E3%82%AF%EF%BC%89+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E4%BD%93%E3%81%B8%E3%81%AE%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF%EF%BC%88%E5%A4%AA%E9%99%BD%E6%84%8F%E8%AD%98%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%EF%BD%B0%E3%83%AF%E3%83%BC%E3%82%AF%EF%BC%89+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:56:44,,ok_candidate,体へのエネルギーワーク（太陽意識エネルギｰワーク）,fallback_original_no_candidate,0.2,https://refugium8388.com/,0,0,thin_or_error_html,体へのエネルギーワーク（太陽意識エネルギｰワーク）,fallback_place_name_clean,0.6
0065,ヒプノセラピー・トリニティ福岡,https://www.trinityfukuoka.com/,天神 潜在意識 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,ヒプノセラピー・トリニティ福岡｜公認心理師による催眠療法,website_home_title,0.828,https://www.trinityfukuoka.com/,0,4.1,,ヒプノセラピー・トリニティ福岡｜公認心理師による催眠療法,fallback_place_name_clean,0.6
0066,ヒーリングサロンワンネス,https://jaswayblog.com/%E3%82%B5%E3%83%AD%E3%83%B3%E7%A7%BB%E8%BB%A2%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%F0%9F%8F%A0/,博多区 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,ヒーリングサロンワンネス,fallback_original_no_candidate,0.2,https://jaswayblog.com/,0,0,thin_or_error_html,ヒーリングサロンワンネス,fallback_place_name_clean,0.6
0067,PRASANA,https://www.prasanna-yoga.com/school,北九州市 小倉北区 チャネリング 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,【養成】宮崎・福岡,https://www.google.com/maps/search/?api=1&query=%E3%80%90%E9%A4%8A%E6%88%90%E3%80%91%E5%AE%AE%E5%B4%8E%E3%83%BB%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%80%90%E9%A4%8A%E6%88%90%E3%80%91%E5%AE%AE%E5%B4%8E%E3%83%BB%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:02:14,,ok_candidate,【養成】宮崎,fallback_place_url_query_js,0.55,https://www.prasanna-yoga.com/,1,1.2,js_required_place_url_query,【養成】宮崎・福岡,normalized_from_raw,0.75
0068,ほっとぷれいす,http://hot-place.info/,西鉄久留米 ヒプノセラピー -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,ヒプノセラピーでお悩み相談,https://www.google.com/maps/search/?api=1&query=%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%81%A7%E3%81%8A%E6%82%A9%E3%81%BF%E7%9B%B8%E8%AB%87+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%81%A7%E3%81%8A%E6%82%A9%E3%81%BF%E7%9B%B8%E8%AB%87+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:04:04,,ok_candidate,福岡のヒプノセラピーカウンセラーの,website_home_h1,0.932,http://hot-place.info/,0,5.4,,ヒプノセラピーでお悩み相談,normalized_from_raw,0.9
0069,青葉台ヒーリングサロン esperanza,https://healingsalon-esperanza.com/,六本松 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,青葉台ヒーリングサロン【esperanza】,website_home_og_site_name,0.99,https://healingsalon-esperanza.com/,0,8,,青葉台ヒーリングサロン【esperanza】,fallback_place_name_clean,0.6
0070,Magical knowledge,http://magical-knowledge.com/chizuru/,太宰府 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,愛と感謝のマザーヒーラー 弁財天ちずる,https://www.google.com/maps/search/?api=1&query=%E6%84%9B%E3%81%A8%E6%84%9F%E8%AC%9D%E3%81%AE%E3%83%9E%E3%82%B6%E3%83%BC%E3%83%92%E3%83%BC%E3%83%A9%E3%83%BC+%E5%BC%81%E8%B2%A1%E5%A4%A9%E3%81%A1%E3%81%9A%E3%82%8B+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E6%84%9B%E3%81%A8%E6%84%9F%E8%AC%9D%E3%81%AE%E3%83%9E%E3%82%B6%E3%83%BC%E3%83%92%E3%83%BC%E3%83%A9%E3%83%BC+%E5%BC%81%E8%B2%A1%E5%A4%A9%E3%81%A1%E3%81%9A%E3%82%8B+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:28,,ok_candidate,愛と感謝のマザーヒーラー 弁財天ちずる,fallback_original_no_candidate,0.2,http://magical-knowledge.com/,0,0,thin_or_error_html,愛と感謝のマザーヒーラー 弁財天ちずる,normalized_from_raw,0.6
0071,久留米エモーションフリー,https://miho12.jimdofree.com/,北九州市 戸畑区 エネルギーワーク マンション 個人 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,エネルギーワーク,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:56:44,,ok_candidate,エネルギーワーク,fallback_original_blocked,0.2,https://miho12.jimdofree.com/,0,0,http_403_or_429,エネルギーワーク,normalized_from_raw,0.9
0072,Hand healing Angie ,https://angie-hands.com/%E3%80%90%E6%BD%9C%E5%9C%A8%E6%84%8F%E8%AD%98%E3%82%A2%E3%83%AD%E3%83%9E%EF%B8%8F%E3%80%91%E5%85%88%E3%81%AB%E3%81%AA%E3%82%8A%E3%81%BE%E3%81%99%E3%81%8C%E3%80%818%E6%9C%88%EF%BC%92%E6%9E%A0/,中央区 潜在意識 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,2,,,,,,,,,,,,,,,,,,,,リンパケア専門店：アンジー【シミケア専門・美筋・ハンドヒーリング】,website_home_jsonld_name,0.9,https://angie-hands.com/,0,5,,リンパケア専門店：アンジー【シミケア専門・美筋・ハンドヒーリング】,fallback_place_name_clean,0.6
0073,あいのわ アロマ＆ヒーリング スペース,https://www.ainowaaroma.com/%E3%82%B5%E3%83%AD%E3%83%B3/,太宰府 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,プライベート アロマ&レイキヒーリングサロン 会員制,https://www.google.com/maps/search/?api=1&query=%E3%83%97%E3%83%A9%E3%82%A4%E3%83%99%E3%83%BC%E3%83%88+%E3%82%A2%E3%83%AD%E3%83%9E%26%E3%83%AC%E3%82%A4%E3%82%AD%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B5%E3%83%AD%E3%83%B3+%E4%BC%9A%E5%93%A1%E5%88%B6+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%97%E3%83%A9%E3%82%A4%E3%83%99%E3%83%BC%E3%83%88+%E3%82%A2%E3%83%AD%E3%83%9E%26%E3%83%AC%E3%82%A4%E3%82%AD%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B5%E3%83%AD%E3%83%B3+%E4%BC%9A%E5%93%A1%E5%88%B6+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:28,,ok_candidate,プライベート アロマ&レイキヒーリングサロン 会員制,fallback_original_blocked,0.2,https://www.ainowaaroma.com/,0,0,http_403_or_429,プライベート アロマ&レイキヒーリングサロン 会員制,fallback_place_name_clean,0.6
0074,Holistic Healing Nadis,https://nadis.jp/hypnotherapy/,北九州市 小倉北区 潜在意識 個人 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,}ヒプノセラピー(催眠療法）,https://www.google.com/maps/search/?api=1&query=%7D%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%28%E5%82%AC%E7%9C%A0%E7%99%82%E6%B3%95%EF%BC%89+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%7D%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%28%E5%82%AC%E7%9C%A0%E7%99%82%E6%B3%95%EF%BC%89+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:00:23,,ok_candidate,ヒプノセラピー(催眠療法）,fallback_original_no_candidate,0.2,https://nadis.jp/,0,0,thin_or_error_html,}ヒプノセラピー(催眠療法）,normalized_from_raw,0.9
0075,Healing Salon Iris,https://iris-222.jimdofree.com/healing-energy-work/,博多区 エネルギーワーク 個人 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,はじめてのエネルギーワーク,fallback_original_blocked,0.2,https://iris-222.jimdofree.com/,0,0,http_403_or_429,はじめてのエネルギーワーク,fallback_place_name_clean,0.6
0076,スピリチュアルサロンナチュラルプラネット東京下北沢高円寺,https://www.naturalplanet.jp/salon-tokyo-spiritual,六本松 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,Naturalplanet,fallback_domain_derived_js,0.4,https://www.naturalplanet.jp/,1,0.6,js_required_domain_fallback,Naturalplanet,fallback_place_name_clean,0.6
0077,metronom,https://www.spiritual-metronom.com/spiritual_counseling.html,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,2,,,,,,,,,,,,,,,,,,,,metronom,fallback_original_no_candidate,0.2,https://www.spiritual-metronom.com/,0,0,thin_or_error_html,metronom,fallback_place_name_clean,0.6
0078,スピリチュアルカウンセラー　daiki,https://tol-app.jp/s/daikispiritual,藤崎 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアルカウンセラー daiki,fallback_original_blocked,0.2,https://tol-app.jp/index.php,0,0,http_403_or_429,スピリチュアルカウンセラー daiki,fallback_place_name_clean,0.6
0079,Motonoki Juku,https://www.motonoki-reiki.com/course/,藤崎 レイキ -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,元の氣靈氣講座各種,fallback_original_no_candidate,0.2,https://www.motonoki-reiki.com/,0,0,thin_or_error_html,元の氣靈氣講座各種,fallback_place_name_clean,0.6
0080,慈恩保の遠隔ヒーリング,https://www.jiontamotsu.com/home/healing/,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアルカウンセリングとは,fallback_original_blocked,0.2,https://www.jiontamotsu.com/,0,0,http_403_or_429,スピリチュアルカウンセリングとは,fallback_place_name_clean,0.6
0081,内観サロンTrue Face,https://true-face.jp/9876/,中央区 潜在意識 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,変わりたい vs 無意識のブレーキ／潜在意識がわかる内観,fallback_original_no_candidate,0.2,https://true-face.jp/,0,0,thin_or_error_html,変わりたい vs 無意識のブレーキ／潜在意識がわかる内観,fallback_place_name_clean,0.6
0082,Pear千琴,https://reserva.be/pearchikoto/about,北九州市 戸畑区 ヒーリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,Pear千琴,https://www.google.com/maps/search/?api=1&query=Pear%E5%8D%83%E7%90%B4+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=Pear%E5%8D%83%E7%90%B4+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:03:00,,ok_candidate,Pear千琴,fallback_original_blocked,0.2,https://reserva.be/,0,0,http_403_or_429,Pear千琴,normalized_from_raw,0.9
0083,よし庵 スピリチュアルカウンセリング,https://spiritualyoshian.com/about,藤崎 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,よし庵 スピリチュアルカウンセリング,website_home_og_site_name,0.99,https://spiritualyoshian.com/,0,8,,よし庵 スピリチュアルカウンセリング,fallback_place_name_clean,0.6
0084,Shasta Healing,https://shastahealing.com/spi,古賀 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,スピリチュアルカウンセリング,https://www.google.com/maps/search/?api=1&query=%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:00:35,,ok_candidate,スピリチュアルカウンセリング,fallback_original_no_candidate,0.2,https://shastahealing.com/,0,0,thin_or_error_html,スピリチュアルカウンセリング,normalized_from_raw,0.9
0085,Risa Masaki The Healing Laboratory,https://sp.masaki-risa.com/,六本松 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアルカウンセリング/スピリチュアルカウンセラー【正木りさヒーリング研究室】,website_home_og_site_name,0.932,https://sp.masaki-risa.com/,0,5.4,,スピリチュアルカウンセリング/スピリチュアルカウンセラー【正木りさヒーリング研究室】,fallback_place_name_clean,0.6
0086,amsa hypno,https://amsahypno.com/fees/,大野城 ヒプノセラピー 完全予約制 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,料金,https://www.google.com/maps/search/?api=1&query=%E6%96%99%E9%87%91+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E6%96%99%E9%87%91+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:07,,ok_candidate,amsa hypno -,fallback_original_no_candidate,0.2,https://amsahypno.com/,0,0,thin_or_error_html,amsa hypno -,fallback_place_name_clean,0.6
0087,癒座,https://animanipaya.wixsite.com/yukura,北九州市 戸畑区 ヒーリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,お茶の水 隠れ家ヒーリングサロン 癒座ゆくら 悩み 美しさ,https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E8%8C%B6%E3%81%AE%E6%B0%B4+%E9%9A%A0%E3%82%8C%E5%AE%B6%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B5%E3%83%AD%E3%83%B3+%E7%99%92%E5%BA%A7%E3%82%86%E3%81%8F%E3%82%89+%E6%82%A9%E3%81%BF+%E7%BE%8E%E3%81%97%E3%81%95+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%81%8A%E8%8C%B6%E3%81%AE%E6%B0%B4+%E9%9A%A0%E3%82%8C%E5%AE%B6%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%B5%E3%83%AD%E3%83%B3+%E7%99%92%E5%BA%A7%E3%82%86%E3%81%8F%E3%82%89+%E6%82%A9%E3%81%BF+%E7%BE%8E%E3%81%97%E3%81%95+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:03:00,,needs_manual_review,お茶の水 隠れ家ヒーリングサロン 癒座ゆくら 悩み 美しさ,fallback_original_no_candidate,0.2,https://animanipaya.wixsite.com/,0,0,http_404,お茶の水 隠れ家ヒーリングサロン 癒座ゆくら 悩み 美しさ,fallback_place_name_clean,0.6
0088,Private salon Lily,https://privatesalonlily.jimdofree.com/,西鉄柳川 潜在意識 自宅サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,~お客様の心に寄り添うsalon~,https://www.google.com/maps/search/?api=1&query=~%E3%81%8A%E5%AE%A2%E6%A7%98%E3%81%AE%E5%BF%83%E3%81%AB%E5%AF%84%E3%82%8A%E6%B7%BB%E3%81%86salon~+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=~%E3%81%8A%E5%AE%A2%E6%A7%98%E3%81%AE%E5%BF%83%E3%81%AB%E5%AF%84%E3%82%8A%E6%B7%BB%E3%81%86salon~+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:11,,ok_candidate,~お客様の心に寄り添うsalon~,fallback_original_blocked,0.2,https://privatesalonlily.jimdofree.com/,0,0,http_403_or_429,~お客様の心に寄り添うsalon~,fallback_place_name_clean,0.6